Date,Time,Produced,Demand,Depriciation
23-03-2021,18:00:00,11035,11035,0.00
23-03-2021,17:00:00,10892,10892,0.00
23-03-2021,16:00:00,11265,11265,0.00
23-03-2021,15:00:00,11326,11326,0.00
23-03-2021,14:00:00,11059,11059,0.00
23-03-2021,13:00:00,11305,11305,0.00
23-03-2021,12:00:00,11146,11146,0.00
23-03-2021,11:00:00,10606,10606,0.00
23-03-2021,10:00:00,10376,10376,0.00
14-04-2021,19:30:00,12850,12850,0.00
14-04-2021,19:00:00,12429,12429,0.00
14-04-2021,18:00:00,10884,10884,0.00
14-04-2021,17:00:00,10758,10758,0.00
14-04-2021,16:00:00,11092,11092,0.00
14-04-2021,15:00:00,11159,11159,0.00
14-04-2021,14:00:00,10910,10910,0.00
14-04-2021,13:00:00,10503,10503,0.00
14-04-2021,12:00:00,10094,10094,0.00
14-04-2021,11:00:00,9879,9879,0.00
14-04-2021,10:00:00,9757,9757,0.00
14-04-2021,09:00:00,9721,9721,0.00
14-04-2021,08:00:00,9549,9549,0.00
14-04-2021,07:00:00,9531,9531,0.00
14-04-2021,06:00:00,9860,9860,0.00
14-04-2021,05:00:00,10815,10815,0.00
14-04-2021,04:00:00,11578,11578,0.00
14-04-2021,03:00:00,12267,12267,0.00
14-04-2021,02:00:00,12160,12160,0.00
14-04-2021,01:00:00,12509,12509,0.00
13-04-2021,24:00:00,12979,12979,0.00
13-04-2021,23:00:00,13123,13123,0.00
13-04-2021,22:00:00,13238,13238,0.00
13-04-2021,21:00:00,13308,13308,0.00
13-04-2021,20:00:00,13076,13076,0.00
13-04-2021,19:30:00,13049,13049,0.00
13-04-2021,19:00:00,12586,12586,0.00
13-04-2021,18:00:00,10946,10946,0.00
13-04-2021,17:00:00,11333,11333,0.00
13-04-2021,16:00:00,11915,11915,0.00
13-04-2021,15:00:00,12042,12042,0.00
13-04-2021,14:00:00,11677,11677,0.00
13-04-2021,13:00:00,11550,11550,0.00
13-04-2021,12:00:00,11347,11347,0.00
13-04-2021,11:00:00,10998,10998,0.00
13-04-2021,10:00:00,10767,10767,0.00
13-04-2021,09:00:00,10415,10415,0.00
13-04-2021,08:00:00,10148,10148,0.00
13-04-2021,07:00:00,10030,10030,0.00
13-04-2021,06:00:00,10255,10255,0.00
13-04-2021,05:00:00,10824,10824,0.00
13-04-2021,04:00:00,11099,11099,0.00
13-04-2021,03:00:00,11368,11368,0.00
13-04-2021,02:00:00,11851,11851,0.00
13-04-2021,01:00:00,12263,12263,0.00
12-04-2021,24:00:00,12807,12807,0.00
12-04-2021,23:00:00,13037,13037,0.00
12-04-2021,22:00:00,13222,13222,0.00
12-04-2021,21:00:00,13377,13377,0.00
12-04-2021,20:00:00,13133,13133,0.00
12-04-2021,19:30:00,13062,13062,0.00
27-03-2021,11:00:00,10014,10014,0.00
27-03-2021,10:00:00,9659,9659,0.00
27-03-2021,09:00:00,9394,9394,0.00
27-03-2021,08:00:00,9068,9068,0.00
27-03-2021,07:00:00,8719,8719,0.00
27-03-2021,06:00:00,8585,8585,0.00
27-03-2021,05:00:00,8630,8630,0.00
27-03-2021,04:00:00,8676,8676,0.00
27-03-2021,03:00:00,9012,9012,0.00
27-03-2021,02:00:00,9331,9331,0.00
27-03-2021,01:00:00,9660,9660,0.00
26-03-2021,24:00:00,10228,10228,0.00
26-03-2021,23:00:00,10539,10539,0.00
26-03-2021,22:00:00,10920,10920,0.00
26-03-2021,21:00:00,11129,11129,0.00
26-03-2021,20:00:00,11093,11093,0.00
26-03-2021,19:30:00,11113,11113,0.00
26-03-2021,19:00:00,10823,10823,0.00
26-03-2021,18:00:00,8805,8805,0.00
26-03-2021,17:00:00,8800,8800,0.00
26-03-2021,16:00:00,9324,9324,0.00
26-03-2021,15:00:00,9362,9362,0.00
26-03-2021,14:00:00,9159,9159,0.00
26-03-2021,13:00:00,9438,9438,0.00
26-03-2021,12:00:00,9413,9413,0.00
26-03-2021,11:00:00,9039,9039,0.00
26-03-2021,10:00:00,8793,8793,0.00
26-03-2021,09:00:00,8803,8803,0.00
26-03-2021,08:00:00,8825,8825,0.00
26-03-2021,07:00:00,8760,8760,0.00
26-03-2021,06:00:00,9002,9002,0.00
26-03-2021,05:00:00,9226,9226,0.00
26-03-2021,04:00:00,9536,9536,0.00
26-03-2021,03:00:00,9910,9910,0.00
26-03-2021,02:00:00,10186,10186,0.00
26-03-2021,01:00:00,10605,10605,0.00
25-03-2021,24:00:00,11167,11167,0.00
25-03-2021,23:00:00,11509,11509,0.00
25-03-2021,22:00:00,11652,11652,0.00
25-03-2021,21:00:00,12110,12110,0.00
25-03-2021,20:00:00,12431,12431,0.00
25-03-2021,19:30:00,12717,12717,0.00
25-03-2021,19:00:00,12487,12487,0.00
25-03-2021,18:00:00,10630,10630,0.00
25-03-2021,17:00:00,10963,10963,0.00
25-03-2021,16:00:00,11180,11180,0.00
25-03-2021,15:00:00,11230,11230,0.00
25-03-2021,14:00:00,11025,11025,0.00
25-03-2021,13:00:00,11147,11147,0.00
25-03-2021,12:00:00,11023,11023,0.00
25-03-2021,11:00:00,10794,10794,0.00
23-03-2021,09:00:00,9905,9905,0.00
23-03-2021,08:00:00,9431,9431,0.00
23-03-2021,07:00:00,9271,9271,0.00
23-03-2021,06:00:00,9127,9127,0.00
23-03-2021,05:00:00,9220,9220,0.00
23-03-2021,04:00:00,9375,9375,0.00
23-03-2021,03:00:00,9556,9556,0.00
23-03-2021,02:00:00,10068,10068,0.00
23-03-2021,01:00:00,10546,10546,0.00
22-03-2021,24:00:00,11129,11129,0.00
22-03-2021,23:00:00,11467,11467,0.00
22-03-2021,22:00:00,11940,11940,0.00
22-03-2021,21:00:00,12171,12171,0.00
22-03-2021,20:00:00,12463,12463,0.00
22-03-2021,19:30:00,12565,12565,0.00
22-03-2021,19:00:00,12381,12381,0.00
22-03-2021,18:00:00,10802,10802,0.00
22-03-2021,17:00:00,10831,10831,0.00
22-03-2021,16:00:00,11151,11151,0.00
22-03-2021,15:00:00,11083,11083,0.00
22-03-2021,14:00:00,10969,10969,0.00
22-03-2021,13:00:00,11107,11107,0.00
22-03-2021,12:00:00,10862,10862,0.00
22-03-2021,11:00:00,10587,10587,0.00
22-03-2021,10:00:00,10262,10262,0.00
22-03-2021,09:00:00,9672,9672,0.00
22-03-2021,08:00:00,9537,9537,0.00
22-03-2021,07:00:00,9313,9313,0.00
22-03-2021,06:00:00,9207,9207,0.00
22-03-2021,05:00:00,9250,9250,0.00
22-03-2021,04:00:00,9382,9382,0.00
22-03-2021,03:00:00,9692,9692,0.00
22-03-2021,02:00:00,10067,10067,0.00
22-03-2021,01:00:00,10409,10409,0.00
21-03-2021,24:00:00,10976,10976,0.00
21-03-2021,23:00:00,11334,11334,0.00
21-03-2021,22:00:00,11975,11975,0.00
21-03-2021,21:00:00,12300,12300,0.00
21-03-2021,20:00:00,12418,12418,0.00
21-03-2021,19:30:00,12525,12525,0.00
21-03-2021,19:00:00,12373,12373,0.00
21-03-2021,18:00:00,10612,10612,0.00
21-03-2021,17:00:00,10435,10435,0.00
21-03-2021,16:00:00,10950,10950,0.00
21-03-2021,15:00:00,11089,11089,0.00
21-03-2021,14:00:00,10696,10696,0.00
21-03-2021,13:00:00,10818,10818,0.00
21-03-2021,12:00:00,10584,10584,0.00
21-03-2021,11:00:00,10278,10278,0.00
21-03-2021,10:00:00,9903,9903,0.00
21-03-2021,09:00:00,9509,9509,0.00
19-03-2021,07:00:00,8233,8233,0.00
19-03-2021,06:00:00,8189,8189,0.00
19-03-2021,05:00:00,8245,8245,0.00
19-03-2021,04:00:00,8379,8379,0.00
19-03-2021,03:00:00,8564,8564,0.00
19-03-2021,02:00:00,8388,8388,0.00
19-03-2021,01:00:00,9382,9382,0.00
18-03-2021,24:00:00,9883,9883,0.00
18-03-2021,23:00:00,10236,10236,0.00
18-03-2021,22:00:00,10754,10754,0.00
18-03-2021,21:00:00,11175,11175,0.00
18-03-2021,20:00:00,11528,11528,0.00
18-03-2021,19:30:00,11701,11701,0.00
18-03-2021,19:00:00,11595,11595,0.00
18-03-2021,18:00:00,9838,9838,0.00
18-03-2021,17:00:00,9437,9437,0.00
18-03-2021,16:00:00,10123,10123,0.00
18-03-2021,15:00:00,10173,10173,0.00
18-03-2021,14:00:00,10135,10135,0.00
18-03-2021,13:00:00,10384,10384,0.00
18-03-2021,12:00:00,10120,10120,0.00
18-03-2021,11:00:00,9609,9609,0.00
18-03-2021,10:00:00,9461,9461,0.00
18-03-2021,09:00:00,8997,8997,0.00
18-03-2021,08:00:00,8643,8643,0.00
18-03-2021,07:00:00,8252,8252,0.00
18-03-2021,06:00:00,7978,7978,0.00
18-03-2021,05:00:00,7942,7942,0.00
18-03-2021,04:00:00,8043,8043,0.00
18-03-2021,03:00:00,8243,8243,0.00
18-03-2021,02:00:00,8506,8506,0.00
18-03-2021,01:00:00,8911,8911,0.00
17-03-2021,24:00:00,9441,9441,0.00
17-03-2021,23:00:00,9913,9913,0.00
17-03-2021,22:00:00,10259,10259,0.00
17-03-2021,21:00:00,10713,10713,0.00
17-03-2021,20:00:00,10839,10839,0.00
17-03-2021,19:30:00,10927,10927,0.00
17-03-2021,19:00:00,10952,10952,0.00
17-03-2021,18:00:00,9187,9187,0.00
17-03-2021,17:00:00,9184,9184,0.00
17-03-2021,16:00:00,9520,9520,0.00
17-03-2021,15:00:00,9629,9629,0.00
17-03-2021,14:00:00,9635,9635,0.00
17-03-2021,13:00:00,9776,9776,0.00
17-03-2021,12:00:00,9616,9616,0.00
17-03-2021,11:00:00,9192,9192,0.00
17-03-2021,10:00:00,8908,8908,0.00
17-03-2021,09:00:00,8734,8734,0.00
17-03-2021,08:00:00,8552,8552,0.00
17-03-2021,07:00:00,8207,8207,0.00
07-03-2021,01:00:00,8588,8588,0.00
06-03-2021,24:00:00,9175,9175,0.00
06-03-2021,23:00:00,9463,9463,0.00
06-03-2021,22:00:00,10159,10159,0.00
06-03-2021,21:00:00,10510,10510,0.00
06-03-2021,20:00:00,10675,10675,0.00
06-03-2021,19:30:00,10781,10781,0.00
06-03-2021,19:00:00,10757,10757,0.00
06-03-2021,18:00:00,9047,9047,0.00
06-03-2021,17:00:00,8649,8649,0.00
06-03-2021,16:00:00,8907,8907,0.00
06-03-2021,15:00:00,8973,8973,0.00
06-03-2021,14:00:00,8738,8738,0.00
06-03-2021,13:00:00,8860,8860,0.00
06-03-2021,12:00:00,8314,8314,0.00
06-03-2021,11:00:00,8101,8101,0.00
06-03-2021,10:00:00,8053,8053,0.00
06-03-2021,09:00:00,8055,8055,0.00
06-03-2021,08:00:00,8083,8083,0.00
06-03-2021,07:00:00,7758,7758,0.00
06-03-2021,06:00:00,7471,7471,0.00
06-03-2021,05:00:00,7300,7300,0.00
06-03-2021,04:00:00,7416,7416,0.00
06-03-2021,03:00:00,7568,7568,0.00
06-03-2021,02:00:00,7814,7814,0.00
06-03-2021,01:00:00,8190,8190,0.00
05-03-2021,24:00:00,8655,8655,0.00
05-03-2021,23:00:00,9001,9001,0.00
05-03-2021,22:00:00,9464,9464,0.00
05-03-2021,21:00:00,9738,9738,0.00
05-03-2021,20:00:00,9947,9947,0.00
05-03-2021,19:30:00,9801,9801,0.00
05-03-2021,19:00:00,9742,9742,0.00
05-03-2021,18:00:00,7795,7795,0.00
05-03-2021,17:00:00,7492,7492,0.00
05-03-2021,16:00:00,7732,7732,0.00
05-03-2021,15:00:00,7869,7869,0.00
05-03-2021,14:00:00,7805,7805,0.00
05-03-2021,13:00:00,8401,8401,0.00
05-03-2021,12:00:00,7951,7951,0.00
05-03-2021,11:00:00,7593,7593,0.00
05-03-2021,10:00:00,7558,7558,0.00
05-03-2021,09:00:00,7765,7765,0.00
05-03-2021,08:00:00,7830,7830,0.00
05-03-2021,07:00:00,7510,7510,0.00
05-03-2021,06:00:00,7486,7486,0.00
05-03-2021,05:00:00,7363,7363,0.00
05-03-2021,04:00:00,7442,7442,0.00
05-03-2021,03:00:00,7744,7744,0.00
05-03-2021,02:00:00,7972,7972,0.00
05-03-2021,01:00:00,8263,8263,0.00
28-02-2021,22:00:00,9927,9927,0.00
28-02-2021,21:00:00,10169,10169,0.00
28-02-2021,20:00:00,10470,10470,0.00
28-02-2021,19:30:00,10555,10555,0.00
28-02-2021,19:00:00,10603,10603,0.00
28-02-2021,18:00:00,9345,9345,0.00
28-02-2021,17:00:00,8927,8927,0.00
28-02-2021,16:00:00,9149,9149,0.00
28-02-2021,15:00:00,9418,9418,0.00
28-02-2021,14:00:00,9444,9444,0.00
28-02-2021,13:00:00,9663,9663,0.00
28-02-2021,12:00:00,9477,9477,0.00
28-02-2021,11:00:00,9077,9077,0.00
28-02-2021,10:00:00,8841,8841,0.00
28-02-2021,09:00:00,8624,8624,0.00
28-02-2021,08:00:00,8295,8295,0.00
28-02-2021,07:00:00,7731,7731,0.00
28-02-2021,06:00:00,7314,7314,0.00
28-02-2021,05:00:00,7236,7236,0.00
28-02-2021,04:00:00,7297,7297,0.00
28-02-2021,03:00:00,7408,7408,0.00
28-02-2021,02:00:00,7668,7668,0.00
28-02-2021,01:00:00,8124,8124,0.00
27-02-2021,24:00:00,8681,8681,0.00
27-02-2021,23:00:00,9239,9239,0.00
27-02-2021,22:00:00,9526,9526,0.00
27-02-2021,21:00:00,9958,9958,0.00
27-02-2021,20:00:00,10163,10163,0.00
27-02-2021,19:30:00,10386,10386,0.00
27-02-2021,19:00:00,10340,10340,0.00
27-02-2021,18:00:00,8934,8934,0.00
27-02-2021,17:00:00,8376,8376,0.00
27-02-2021,16:00:00,8568,8568,0.00
27-02-2021,15:00:00,8739,8739,0.00
27-02-2021,14:00:00,8814,8814,0.00
27-02-2021,13:00:00,9018,9018,0.00
27-02-2021,12:00:00,8686,8686,0.00
27-02-2021,11:00:00,8385,8385,0.00
27-02-2021,10:00:00,8095,8095,0.00
27-02-2021,09:00:00,8062,8062,0.00
27-02-2021,08:00:00,7660,7660,0.00
27-02-2021,07:00:00,7251,7251,0.00
27-02-2021,06:00:00,6859,6859,0.00
27-02-2021,05:00:00,6678,6678,0.00
27-02-2021,04:00:00,6771,6771,0.00
27-02-2021,03:00:00,6931,6931,0.00
27-02-2021,02:00:00,7110,7110,0.00
27-02-2021,01:00:00,7406,7406,0.00
26-02-2021,24:00:00,7858,7858,0.00
26-02-2021,23:00:00,8315,8315,0.00
26-02-2021,22:00:00,8667,8667,0.00
17-03-2021,06:00:00,8081,8081,0.00
17-03-2021,05:00:00,8105,8105,0.00
17-03-2021,04:00:00,8158,8158,0.00
17-03-2021,03:00:00,8437,8437,0.00
17-03-2021,02:00:00,8776,8776,0.00
17-03-2021,01:00:00,9141,9141,0.00
16-03-2021,24:00:00,9673,9673,0.00
16-03-2021,23:00:00,10271,10271,0.00
16-03-2021,22:00:00,10910,10910,0.00
16-03-2021,21:00:00,11199,11199,0.00
16-03-2021,20:00:00,11492,11492,0.00
16-03-2021,19:30:00,11595,11595,0.00
16-03-2021,19:00:00,11381,11381,0.00
16-03-2021,18:00:00,9675,9675,0.00
16-03-2021,17:00:00,9678,9678,0.00
16-03-2021,16:00:00,10039,10039,0.00
16-03-2021,15:00:00,9993,9993,0.00
16-03-2021,14:00:00,9965,9965,0.00
16-03-2021,13:00:00,10069,10069,0.00
16-03-2021,12:00:00,9886,9886,0.00
16-03-2021,11:00:00,9562,9562,0.00
16-03-2021,10:00:00,9213,9213,0.00
16-03-2021,09:00:00,8972,8972,0.00
16-03-2021,08:00:00,8562,8562,0.00
16-03-2021,07:00:00,8207,8207,0.00
16-03-2021,06:00:00,7960,7960,0.00
16-03-2021,05:00:00,7932,7932,0.00
16-03-2021,04:00:00,8043,8043,0.00
16-03-2021,03:00:00,8288,8288,0.00
16-03-2021,02:00:00,8537,8537,0.00
16-03-2021,01:00:00,8889,8889,0.00
15-03-2021,24:00:00,9355,9355,0.00
15-03-2021,23:00:00,9871,9871,0.00
15-03-2021,22:00:00,10407,10407,0.00
15-03-2021,21:00:00,10994,10994,0.00
15-03-2021,20:00:00,11242,11242,0.00
15-03-2021,19:30:00,11505,11505,0.00
15-03-2021,19:00:00,11139,11139,0.00
15-03-2021,18:00:00,9400,9400,0.00
15-03-2021,17:00:00,9417,9417,0.00
15-03-2021,16:00:00,9579,9579,0.00
15-03-2021,15:00:00,9738,9738,0.00
15-03-2021,14:00:00,9603,9603,0.00
15-03-2021,13:00:00,9657,9657,0.00
15-03-2021,12:00:00,9445,9445,0.00
15-03-2021,11:00:00,9125,9125,0.00
15-03-2021,10:00:00,8954,8954,0.00
15-03-2021,09:00:00,8742,8742,0.00
15-03-2021,08:00:00,8466,8466,0.00
15-03-2021,07:00:00,8114,8114,0.00
15-03-2021,06:00:00,7719,7719,0.00
15-03-2021,05:00:00,7672,7672,0.00
15-03-2021,04:00:00,7757,7757,0.00
15-03-2021,03:00:00,7936,7936,0.00
15-03-2021,02:00:00,8286,8286,0.00
15-03-2021,01:00:00,8540,8540,0.00
14-03-2021,24:00:00,9121,9121,0.00
14-03-2021,23:00:00,9586,9586,0.00
14-03-2021,22:00:00,10250,10250,0.00
14-03-2021,21:00:00,10528,10528,0.00
14-03-2021,20:00:00,10735,10735,0.00
14-03-2021,19:30:00,10957,10957,0.00
14-03-2021,19:00:00,10928,10928,0.00
14-03-2021,18:00:00,9074,9074,0.00
14-03-2021,17:00:00,8989,8989,0.00
14-03-2021,16:00:00,9369,9369,0.00
14-03-2021,15:00:00,9401,9401,0.00
14-03-2021,14:00:00,9352,9352,0.00
14-03-2021,13:00:00,9401,9401,0.00
14-03-2021,12:00:00,9132,9132,0.00
14-03-2021,11:00:00,8882,8882,0.00
14-03-2021,10:00:00,8629,8629,0.00
14-03-2021,09:00:00,8266,8266,0.00
14-03-2021,08:00:00,8063,8063,0.00
14-03-2021,07:00:00,7625,7625,0.00
14-03-2021,06:00:00,7316,7316,0.00
14-03-2021,05:00:00,7189,7189,0.00
14-03-2021,04:00:00,7389,7389,0.00
14-03-2021,03:00:00,7558,7558,0.00
14-03-2021,02:00:00,7791,7791,0.00
14-03-2021,01:00:00,8111,8111,0.00
13-03-2021,24:00:00,8583,8583,0.00
13-03-2021,23:00:00,8919,8919,0.00
13-03-2021,22:00:00,9349,9349,0.00
13-03-2021,21:00:00,9432,9432,0.00
13-03-2021,20:00:00,9076,9076,0.00
13-03-2021,19:30:00,8862,8862,0.00
13-03-2021,19:00:00,8266,8266,0.00
13-03-2021,18:00:00,6356,6356,0.00
13-03-2021,17:00:00,5891,5891,0.00
13-03-2021,16:00:00,7754,7754,0.00
13-03-2021,15:00:00,8218,8218,0.00
13-03-2021,14:00:00,8704,8704,0.00
13-03-2021,13:00:00,9263,9263,0.00
13-03-2021,12:00:00,9212,9212,0.00
13-03-2021,11:00:00,8837,8837,0.00
13-03-2021,10:00:00,8492,8492,0.00
13-03-2021,09:00:00,8574,8574,0.00
13-03-2021,08:00:00,8588,8588,0.00
13-03-2021,07:00:00,8226,8226,0.00
13-03-2021,06:00:00,8038,8038,0.00
13-03-2021,05:00:00,8017,8017,0.00
09-03-2021,02:00:00,8545,8545,0.00
09-03-2021,01:00:00,8985,8985,0.00
08-03-2021,24:00:00,9421,9421,0.00
08-03-2021,23:00:00,10009,10009,0.00
08-03-2021,22:00:00,10639,10639,0.00
08-03-2021,21:00:00,11140,11140,0.00
08-03-2021,20:00:00,11261,11261,0.00
08-03-2021,19:30:00,11416,11416,0.00
08-03-2021,19:00:00,11234,11234,0.00
08-03-2021,18:00:00,9555,9555,0.00
08-03-2021,17:00:00,9264,9264,0.00
08-03-2021,16:00:00,9576,9576,0.00
08-03-2021,15:00:00,9761,9761,0.00
08-03-2021,14:00:00,9678,9678,0.00
08-03-2021,13:00:00,9788,9788,0.00
08-03-2021,12:00:00,9652,9652,0.00
08-03-2021,11:00:00,9256,9256,0.00
08-03-2021,10:00:00,8899,8899,0.00
08-03-2021,09:00:00,8676,8676,0.00
08-03-2021,08:00:00,8481,8481,0.00
08-03-2021,07:00:00,8286,8286,0.00
08-03-2021,06:00:00,7887,7887,0.00
08-03-2021,05:00:00,7805,7805,0.00
08-03-2021,04:00:00,7926,7926,0.00
08-03-2021,03:00:00,8127,8127,0.00
08-03-2021,02:00:00,8302,8302,0.00
08-03-2021,01:00:00,8606,8606,0.00
07-03-2021,24:00:00,9149,9149,0.00
07-03-2021,23:00:00,9655,9655,0.00
07-03-2021,22:00:00,10062,10062,0.00
07-03-2021,21:00:00,10447,10447,0.00
07-03-2021,20:00:00,10551,10551,0.00
07-03-2021,19:30:00,10932,10932,0.00
07-03-2021,19:00:00,10951,10951,0.00
07-03-2021,18:00:00,9426,9426,0.00
07-03-2021,17:00:00,9293,9293,0.00
07-03-2021,16:00:00,9540,9540,0.00
07-03-2021,15:00:00,9812,9812,0.00
07-03-2021,14:00:00,9788,9788,0.00
07-03-2021,13:00:00,9889,9889,0.00
07-03-2021,12:00:00,9720,9720,0.00
07-03-2021,11:00:00,9397,9397,0.00
07-03-2021,10:00:00,8964,8964,0.00
07-03-2021,09:00:00,8896,8896,0.00
07-03-2021,08:00:00,8340,8340,0.00
07-03-2021,07:00:00,7930,7930,0.00
07-03-2021,06:00:00,7706,7706,0.00
07-03-2021,05:00:00,7628,7628,0.00
07-03-2021,04:00:00,7784,7784,0.00
07-03-2021,03:00:00,7996,7996,0.00
07-03-2021,02:00:00,8212,8212,0.00
22-02-2021,19:30:00,9479,9479,0.00
22-02-2021,19:00:00,9576,9576,0.00
22-02-2021,18:00:00,8353,8353,0.00
22-02-2021,17:00:00,7742,7742,0.00
22-02-2021,16:00:00,7876,7876,0.00
22-02-2021,15:00:00,8137,8137,0.00
22-02-2021,14:00:00,8218,8218,0.00
22-02-2021,13:00:00,8467,8467,0.00
22-02-2021,12:00:00,8379,8379,0.00
22-02-2021,11:00:00,8196,8196,0.00
22-02-2021,10:00:00,8008,8008,0.00
22-02-2021,09:00:00,7836,7836,0.00
22-02-2021,08:00:00,7248,7248,0.00
22-02-2021,07:00:00,6639,6639,0.00
22-02-2021,06:00:00,5953,5953,0.00
22-02-2021,05:00:00,5627,5627,0.00
22-02-2021,04:00:00,5639,5639,0.00
22-02-2021,03:00:00,5700,5700,0.00
22-02-2021,02:00:00,5996,5996,0.00
22-02-2021,01:00:00,6284,6284,0.00
21-02-2021,24:00:00,6832,6832,0.00
21-02-2021,23:00:00,7351,7351,0.00
21-02-2021,22:00:00,7750,7750,0.00
21-02-2021,21:00:00,8251,8251,0.00
21-02-2021,20:00:00,8377,8377,0.00
21-02-2021,19:30:00,8450,8450,0.00
21-02-2021,19:00:00,8367,8367,0.00
21-02-2021,18:00:00,7036,7036,0.00
21-02-2021,17:00:00,6437,6437,0.00
21-02-2021,16:00:00,6540,6540,0.00
21-02-2021,15:00:00,6890,6890,0.00
21-02-2021,14:00:00,7428,7428,0.00
21-02-2021,13:00:00,7593,7593,0.00
21-02-2021,12:00:00,7264,7264,0.00
21-02-2021,11:00:00,7029,7029,0.00
21-02-2021,10:00:00,6806,6806,0.00
21-02-2021,09:00:00,6895,6895,0.00
21-02-2021,08:00:00,6871,6871,0.00
21-02-2021,07:00:00,6317,6317,0.00
21-02-2021,06:00:00,5975,5975,0.00
21-02-2021,05:00:00,5905,5905,0.00
21-02-2021,04:00:00,5982,5982,0.00
21-02-2021,03:00:00,6156,6156,0.00
21-02-2021,02:00:00,6480,6480,0.00
21-02-2021,01:00:00,6842,6842,0.00
20-02-2021,24:00:00,7452,7452,0.00
20-02-2021,23:00:00,7789,7789,0.00
20-02-2021,22:00:00,8399,8399,0.00
20-02-2021,21:00:00,8821,8821,0.00
20-02-2021,20:00:00,8986,8986,0.00
20-02-2021,19:30:00,9071,9071,0.00
18-02-2021,18:00:00,8299,8299,0.00
18-02-2021,17:00:00,7837,7837,0.00
18-02-2021,16:00:00,7911,7911,0.00
18-02-2021,15:00:00,8063,8063,0.00
18-02-2021,14:00:00,8250,8250,0.00
18-02-2021,13:00:00,8603,8603,0.00
18-02-2021,12:00:00,8441,8441,0.00
18-02-2021,11:00:00,8283,8283,0.00
18-02-2021,10:00:00,8190,8190,0.00
18-02-2021,09:00:00,8015,8015,0.00
18-02-2021,08:00:00,7655,7655,0.00
18-02-2021,07:00:00,7022,7022,0.00
18-02-2021,06:00:00,6348,6348,0.00
18-02-2021,05:00:00,5913,5913,0.00
18-02-2021,04:00:00,6002,6002,0.00
18-02-2021,03:00:00,6206,6206,0.00
18-02-2021,02:00:00,6507,6507,0.00
18-02-2021,01:00:00,6910,6910,0.00
17-02-2021,24:00:00,7517,7517,0.00
17-02-2021,23:00:00,7986,7986,0.00
17-02-2021,22:00:00,8715,8715,0.00
17-02-2021,21:00:00,9182,9182,0.00
17-02-2021,20:00:00,9408,9408,0.00
17-02-2021,19:30:00,9422,9422,0.00
17-02-2021,19:00:00,9519,9519,0.00
17-02-2021,18:00:00,8271,8271,0.00
17-02-2021,17:00:00,7720,7720,0.00
17-02-2021,16:00:00,7633,7633,0.00
17-02-2021,15:00:00,7959,7959,0.00
17-02-2021,14:00:00,8128,8128,0.00
17-02-2021,13:00:00,8472,8472,0.00
17-02-2021,12:00:00,8201,8201,0.00
17-02-2021,11:00:00,8099,8099,0.00
17-02-2021,10:00:00,8100,8100,0.00
17-02-2021,09:00:00,8180,8180,0.00
17-02-2021,08:00:00,7561,7561,0.00
17-02-2021,07:00:00,7035,7035,0.00
17-02-2021,06:00:00,6509,6509,0.00
17-02-2021,05:00:00,6195,6195,0.00
17-02-2021,04:00:00,6210,6210,0.00
17-02-2021,03:00:00,6364,6364,0.00
17-02-2021,02:00:00,6532,6532,0.00
17-02-2021,01:00:00,6918,6918,0.00
16-02-2021,24:00:00,7417,7417,0.00
16-02-2021,23:00:00,7904,7904,0.00
16-02-2021,22:00:00,8512,8512,0.00
16-02-2021,21:00:00,9135,9135,0.00
16-02-2021,20:00:00,9316,9316,0.00
16-02-2021,19:30:00,9346,9346,0.00
16-02-2021,19:00:00,9545,9545,0.00
16-02-2021,18:00:00,8507,8507,0.00
11-03-2021,03:00:00,8124,8124,0.00
11-03-2021,02:00:00,8361,8361,0.00
11-03-2021,01:00:00,8799,8799,0.00
10-03-2021,24:00:00,9340,9340,0.00
10-03-2021,23:00:00,9925,9925,0.00
10-03-2021,22:00:00,10421,10421,0.00
10-03-2021,21:00:00,10869,10869,0.00
10-03-2021,20:00:00,11268,11268,0.00
10-03-2021,19:30:00,11397,11397,0.00
10-03-2021,19:00:00,11339,11339,0.00
10-03-2021,18:00:00,9455,9455,0.00
10-03-2021,17:00:00,9225,9225,0.00
10-03-2021,16:00:00,9459,9459,0.00
10-03-2021,15:00:00,9653,9653,0.00
10-03-2021,14:00:00,9311,9311,0.00
10-03-2021,13:00:00,9769,9769,0.00
10-03-2021,12:00:00,9260,9260,0.00
10-03-2021,11:00:00,9085,9085,0.00
10-03-2021,10:00:00,9021,9021,0.00
10-03-2021,09:00:00,8983,8983,0.00
10-03-2021,08:00:00,8708,8708,0.00
10-03-2021,07:00:00,8197,8197,0.00
10-03-2021,06:00:00,8066,8066,0.00
10-03-2021,05:00:00,7989,7989,0.00
10-03-2021,04:00:00,8056,8056,0.00
10-03-2021,03:00:00,8328,8328,0.00
10-03-2021,02:00:00,8500,8500,0.00
10-03-2021,01:00:00,8823,8823,0.00
09-03-2021,24:00:00,9496,9496,0.00
09-03-2021,23:00:00,10043,10043,0.00
09-03-2021,22:00:00,10596,10596,0.00
09-03-2021,21:00:00,10916,10916,0.00
09-03-2021,20:00:00,11011,11011,0.00
09-03-2021,19:30:00,11147,11147,0.00
09-03-2021,19:00:00,11064,11064,0.00
09-03-2021,18:00:00,9308,9308,0.00
09-03-2021,17:00:00,9080,9080,0.00
